,nombre_mpio_dest,lat_dest,lon_dest
1658,RIVERA,-75.2582697,2.7779482000000004
1659,"BOGOTÁ, D.C.",,
1660,"BOGOTÁ, D.C.",,
1661,VILLANUEVA,-72.48205279999999,5.1111561
1662,SANTA ROSA,-76.43402640000001,2.9794647000000003
1663,SAN ANDRÉS DE TUMACO,-78.50193730000001,2.2830077
1664,VALLEDUPAR,-73.3757933882845,10.34311145
1665,SAN DIEGO,-73.1796691,10.3326328
1666,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1667,SANTA MARTA,-73.88035199979392,11.08665565
1668,CIÉNAGA DE ORO,-75.6210036,8.8746769
1669,MONTERÍA,-75.887029,8.7558921
1670,CERETÉ,-75.8423945657266,8.888417800000001
1671,PUERTO ESCONDIDO,-76.26259830000001,9.0142629
1672,MONTERÍA,-75.887029,8.7558921
1673,EL CARMEN DE ATRATO,-76.2079696572246,5.83890655
1674,EL CARMEN DE ATRATO,-76.2079696572246,5.83890655
1675,RÍO QUITO,-76.73925109999999,5.4834167
1676,MEDELLÍN,-75.573553,6.2443382000000005
1677,LA UNIÓN,-76.1031689,4.5318814000000005
1678,MEDELLÍN,-75.573553,6.2443382000000005
1679,MEDELLÍN,-75.573553,6.2443382000000005
1680,MEDELLÍN,-75.573553,6.2443382000000005
1681,ALGECIRAS,-75.316688,2.5246661
1682,"BOGOTÁ, D.C.",,
1683,AGUSTÍN CODAZZI,-73.2387011,10.0374894
1684,LA JAGUA DE IBIRICO,-73.3328147,9.5613975
1685,SANTA MARTA,-73.88035199979392,11.08665565
1686,SANTA MARTA,-73.88035199979392,11.08665565
1687,"BOGOTÁ, D.C.",,
1688,DIBULLA,-73.4472323664315,11.082954199999998
1689,YOPAL,-72.3936931,5.3356662
1690,"BOGOTÁ, D.C.",,
1691,LA DORADA,-74.6787234886909,5.53219675
1692,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1693,CALI,-76.5324943,3.4517922999999997
1694,POPAYÁN,-76.6062744,2.4420181
1695,LOS ANDES,-77.52109140000002,1.4921286
1696,PUPIALES,-77.6419358,0.8707969000000001
1697,MEDELLÍN,-75.573553,6.2443382000000005
1698,LA CRUZ,-76.9711667,1.6003353999999999
1699,TÚQUERRES,-77.6190579,1.0877864
1700,SAN ANDRÉS DE TUMACO,-78.50193730000001,2.2830077
1701,MEDELLÍN,-75.573553,6.2443382000000005
1702,PEREIRA,-75.69464509999999,4.8142912
1703,CALI,-76.5324943,3.4517922999999997
1704,QUIMBAYA,-75.8023799136515,4.613238099999999
1705,SALENTO,-75.569799,4.6373012000000005
1706,ARMENIA,-75.7396016646567,4.4923898
1707,MANIZALES,-75.5173198,5.068110400000001
1708,TRUJILLO,-76.3186782,4.2122451
1709,ARMENIA,-75.7396016646567,4.4923898
1710,EL CERRITO,-76.30714870000001,3.6829185
1711,SANTA ROSA DE CABAL,-75.62036259999999,4.8653719
1712,MEDELLÍN,-75.573553,6.2443382000000005
1713,QUINCHÍA,-75.70831233210392,5.3264086
1714,SANTA MARTA,-73.88035199979392,11.08665565
1715,GUAPOTÁ,-73.3174942370605,6.32074375
1716,ARMENIA,-75.7396016646567,4.4923898
1717,RIONEGRO,-73.1502802,7.2646312
1718,MORROA,-75.33406399641758,9.39162955
1719,TOLÚ VIEJO,,
1720,CHALÁN,-75.3224638374139,9.57205555
1721,SINCELEJO,-75.4329805907975,9.31542935
1722,"BOGOTÁ, D.C.",,
1723,SINCELEJO,-75.4329805907975,9.31542935
1724,BARRANQUILLA,-74.80130849999999,10.9799669
1725,SAMPUÉS,-75.3520478985098,9.15772275
1726,BARRANQUILLA,-74.80130849999999,10.9799669
1727,VALLEDUPAR,-73.3757933882845,10.34311145
1728,RIOBLANCO,-75.80206134924009,3.47378985
1729,"BOGOTÁ, D.C.",,
1730,ROVIRA,-75.2390027,4.241185
1731,PRADO,-74.57902800000001,4.3446788
1732,"BOGOTÁ, D.C.",,
1733,"BOGOTÁ, D.C.",,
1734,ESPINAL,-74.8896022123354,4.1694097999999995
1735,GUADALAJARA DE BUGA,-76.302013,3.9000578000000004
1736,CANDELARIA,-76.347379,3.4090481
1737,PALERMO,-75.4346589,2.8896962000000004
1738,BARBOSA,-73.6124368,5.9326035
1739,ARCABUCO,-73.45137111659099,5.75520695
1740,PUERTO RICO,-75.15309690000001,1.9093919999999998
1741,MONTENEGRO,-75.75070809999998,4.5664176
1742,FUSAGASUGÁ,-74.3644854,4.3369235
1743,CHACHAGÜÍ,-77.2743657529271,1.4051167
1744,LOS ANDES,-77.52109140000002,1.4921286
1745,CUMBAL,-77.9922470796222,0.9396153
1746,SAN ANDRÉS,,
1747,COCORNÁ,-75.1362078336584,6.00398715
1748,RIONEGRO,-75.4126728657633,6.1480754
1749,ARBOLETES,-76.41948384821279,8.6660255
1750,GIRARDOTA,-75.4405371052123,6.3757634
1751,SAN VICENTE FERRER,,
1752,CACHIPAY,-74.4365005110583,4.72970455
1753,EL COLEGIO,-74.42547978928481,4.56026905
1754,LA DORADA,-74.6787234886909,5.53219675
1755,SALAMINA,-75.38467375730959,5.344464
1756,QUIMBAYA,-75.8023799136515,4.613238099999999
1757,SAN VICENTE DEL CAGUÁN,-74.7697347,2.1131213
1758,"BOGOTÁ, D.C.",,
1759,SAN AGUSTÍN,-75.64308609999999,2.5785612
1760,BOCHALEMA,-72.6544648110227,7.64462055
1761,"BOGOTÁ, D.C.",,
1762,PEREIRA,-75.69464509999999,4.8142912
1763,CALARCÁ,-75.64028929999999,4.5299057000000005
1764,CHARALÁ,-73.1834347888072,6.186986599999999
1765,PAMPLONA,-72.64641370844059,7.36771875
1766,VALLEDUPAR,-73.3757933882845,10.34311145
1767,GUAMO,-74.9731527642552,4.10049475
1768,"BOGOTÁ, D.C.",,
1769,GUADALAJARA DE BUGA,-76.302013,3.9000578000000004
1770,ARMENIA,-75.7396016646567,4.4923898
1771,DAGUA,-76.7228927151123,3.65186675
1772,MONIQUIRÁ,-73.5440979007064,5.86870335
1773,SESQUILÉ,-73.7963901,5.0446176
1774,FUSAGASUGÁ,-74.3644854,4.3369235
1775,PALESTINA,-75.67489022817179,5.0652614
1776,"BOGOTÁ, D.C.",,
1777,RISARALDA,-75.7729199,5.5163574
1778,CALI,-76.5324943,3.4517922999999997
1779,MEDELLÍN,-75.573553,6.2443382000000005
1780,SANTANDER DE QUILICHAO,-76.5101993348701,2.99828845
1781,CALI,-76.5324943,3.4517922999999997
1782,GARZÓN,-75.5551444935525,2.1625834999999998
1783,PITALITO,-76.10213621847221,1.8171631999999998
1784,TIBIRITA,-73.5036644,5.0533345
1785,SANTA MARTA,-73.88035199979392,11.08665565
1786,"BOGOTÁ, D.C.",,
1787,"BOGOTÁ, D.C.",,
1788,"BOGOTÁ, D.C.",,
1789,"BOGOTÁ, D.C.",,
1790,GRANADA,-73.7051174,3.548259
1791,CHACHAGÜÍ,-77.2743657529271,1.4051167
1792,ARMENIA,-75.7396016646567,4.4923898
1793,MEDELLÍN,-75.573553,6.2443382000000005
1794,MONTENEGRO,-75.75070809999998,4.5664176
1795,SOPETRÁN,-75.7263733529438,6.5175257
1796,CARACOLÍ,-74.7566979,6.409275599999999
1797,SANTO DOMINGO,-75.16267556563729,6.47919445
1798,AGUADAS,-75.4575902,5.613112999999999
1799,ARMENIA,-75.7396016646567,4.4923898
1800,FLANDES,-74.8386046019764,4.240466400000001
1801,PUEBLO NUEVO,-75.50803309999999,8.500941599999999
1802,SANTIAGO DE TOLÚ,-75.58417940000001,9.5241138
1803,SOCOTÁ,-72.5361356499113,5.9370567
1804,"BOGOTÁ, D.C.",,
1805,VILLANUEVA,-72.48205279999999,5.1111561
1806,SUPÍA,-75.6679046,5.4541582
1807,TUNJA,-73.361362,5.532363200000001
1808,PATÍA,-77.0175636049267,2.1327752999999996
1809,EL BANCO,-73.97230909999999,8.995375300000001
1810,MEDELLÍN,-75.573553,6.2443382000000005
1811,VALLEDUPAR,-73.3757933882845,10.34311145
1812,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1813,TENERIFE,-74.8589973,9.900348699999999
1814,MEDELLÍN,-75.573553,6.2443382000000005
1815,CHIRIGUANÁ,-73.6016974,9.3636401
1816,ALTO BAUDÓ,-76.9746436,5.516111799999999
1817,MEDELLÍN,-75.573553,6.2443382000000005
1818,CÉRTEGUI,-76.52049986737259,5.38214415
1819,RÍO QUITO,-76.73925109999999,5.4834167
1820,MEDIO SAN JUAN,-76.8360843218977,4.81262305
1821,ISTMINA,-76.90129562571559,4.8293148
1822,ATRATO,-76.82937059999999,6.5178226
1823,MEDELLÍN,-75.573553,6.2443382000000005
1824,BAGADÓ,-76.1973894608463,5.511671400000001
1825,PIVIJAY,-74.6169599,10.4654031
1826,MEDELLÍN,-75.573553,6.2443382000000005
1827,RIOHACHA,-72.90697840000001,11.544634
1828,CHÍA,-74.05992859999999,4.861297599999999
1829,GACHETÁ,-73.6371013,4.8174862
1830,"BOGOTÁ, D.C.",,
1831,"BOGOTÁ, D.C.",,
1832,"BOGOTÁ, D.C.",,
1833,CALI,-76.5324943,3.4517922999999997
1834,GUAITARILLA,-77.5483421,1.1305245000000002
1835,CALI,-76.5324943,3.4517922999999997
1836,ANSERMANUEVO,-76.04349604695508,4.79058655
1837,CALI,-76.5324943,3.4517922999999997
1838,GUADUAS,-74.6662023992902,5.20444635
1839,"BOGOTÁ, D.C.",,
1840,DUITAMA,-73.0338939,5.8277055
1841,BARRANQUILLA,-74.80130849999999,10.9799669
1842,COROZAL,-75.2947262,9.3192389
1843,BARRANQUILLA,-74.80130849999999,10.9799669
1844,SAN JACINTO,-74.72135156423721,8.251379
1845,TURBO,-76.728545,8.0950848
1846,BARRANQUILLA,-74.80130849999999,10.9799669
1847,LA UNIÓN,-75.276328,8.857545199999999
1848,BARRANQUILLA,-74.80130849999999,10.9799669
1849,MEDELLÍN,-75.573553,6.2443382000000005
1850,FUNDACIÓN,-73.84076322911649,10.4593846
1851,MAJAGUAL,-74.7294456413385,8.56187075
1852,OVEJAS,-75.1888312501394,9.55374005
1853,MONTERÍA,-75.887029,8.7558921
1854,SAN JUAN DE BETULIA,-75.2276410213059,9.2937547
1855,PUEBLO NUEVO,-75.50803309999999,8.500941599999999
1856,"BOGOTÁ, D.C.",,
1857,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1858,"BOGOTÁ, D.C.",,
1859,NEIVA,-75.2794417696023,3.0332673
1860,"BOGOTÁ, D.C.",,
1861,BUCARAMANGA,-73.11728690000001,7.111461099999999
1862,PUERTO TEJADA,-76.4192267,3.2288972
1863,JAMUNDÍ,-76.618841826802,3.22475455
1864,GUADALAJARA DE BUGA,-76.302013,3.9000578000000004
1865,POPAYÁN,-76.6062744,2.4420181
1866,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1867,MEDELLÍN,-75.573553,6.2443382000000005
1868,SANTA MARTA,-73.88035199979392,11.08665565
1869,VALLEDUPAR,-73.3757933882845,10.34311145
1870,SAN BENITO ABAD,-75.0269099,8.9293556
1871,OCAÑA,-73.36701059999999,8.1758238
1872,SITIONUEVO,-74.60175176756741,10.910781199999999
1873,SANTA MARTA,-73.88035199979392,11.08665565
1874,EL CARMEN DE BOLÍVAR,-75.12383179999999,9.7178623
1875,SAN JUAN NEPOMUCENO,-75.08402120000001,9.9511508
1876,MAGANGUÉ,-74.7992531184879,9.1427203
1877,MAHATES,-75.1925329345043,10.16794105
1878,MONTERÍA,-75.887029,8.7558921
1879,CHIMÁ,-75.6593813329333,9.10226505
1880,IBAGUÉ,-75.2430012,4.4446595
1881,MONTELÍBANO,-75.5412557076151,7.76147915
1882,CANALETE,-76.2520252957378,8.7128498
1883,MONTELÍBANO,-75.5412557076151,7.76147915
1884,RIVERA,-75.2582697,2.7779482000000004
1885,GARZÓN,-75.5551444935525,2.1625834999999998
1886,VILLANUEVA,-72.9924063031592,10.59092785
1887,"BOGOTÁ, D.C.",,
1888,VALLEDUPAR,-73.3757933882845,10.34311145
1889,"BOGOTÁ, D.C.",,
1890,PAMPLONA,-72.64641370844059,7.36771875
1891,VITERBO,-75.8860540141681,5.0379416
1892,SAN JOSÉ DEL GUAVIARE,-72.6426515,2.5716141
1893,CALARCÁ,-75.64028929999999,4.5299057000000005
1894,IBAGUÉ,-75.2430012,4.4446595
1895,PAIPA,-73.1074172943787,5.83135355
1896,DUITAMA,-73.0338939,5.8277055
1897,PAMPLONA,-72.64641370844059,7.36771875
1898,"BOGOTÁ, D.C.",,
1899,SAN ANDRÉS,,
1900,LA VEGA,-76.30636379999999,1.0910303
1901,NEIVA,-75.2794417696023,3.0332673
1902,SAN VICENTE DEL CAGUÁN,-74.7697347,2.1131213
1903,BARRANQUILLA,-74.80130849999999,10.9799669
1904,EL PIÑÓN,-74.82430749999999,10.4042864
1905,"BOGOTÁ, D.C.",,
1906,GRANADA,-73.7051174,3.548259
1907,"BOGOTÁ, D.C.",,
1908,"BOGOTÁ, D.C.",,
1909,"BOGOTÁ, D.C.",,
1910,COVEÑAS,-75.63978929331199,9.41146205
1911,EL PEÑOL,-77.43977170000001,1.453637
1912,CHACHAGÜÍ,-77.2743657529271,1.4051167
1913,CHACHAGÜÍ,-77.2743657529271,1.4051167
1914,CHACHAGÜÍ,-77.2743657529271,1.4051167
1915,CHACHAGÜÍ,-77.2743657529271,1.4051167
1916,SANTA MARTA,-73.88035199979392,11.08665565
1917,CALI,-76.5324943,3.4517922999999997
1918,REMEDIOS,-74.5488049638215,6.98404285
1919,ARMENIA,-75.7396016646567,4.4923898
1920,LA MESA,-73.87693829999999,4.2141468
1921,CÚCUTA,-72.5080387,7.8971458
1922,CARMEN DE APICALÁ,-74.7366612504925,4.13030795
1923,TINJACÁ,-73.67092178191179,5.572943
1924,PAUNA,-73.993119725096,5.69296165
1925,VENTAQUEMADA,-73.524319392617,5.384167
1926,CHIQUINQUIRÁ,-73.7737122500415,5.62955415
1927,ARMENIA,-75.7396016646567,4.4923898
1928,DUITAMA,-73.0338939,5.8277055
1929,MONIQUIRÁ,-73.5440979007064,5.86870335
1930,RAMIRIQUÍ,-73.3040738372255,5.3289040000000005
1931,"BOGOTÁ, D.C.",,
1932,MONIQUIRÁ,-73.5440979007064,5.86870335
1933,"BOGOTÁ, D.C.",,
1934,"BOGOTÁ, D.C.",,
1935,CARTAGO,-75.93193308901691,4.71133845
1936,NEIVA,-75.2794417696023,3.0332673
1937,PASTO,-77.27825159999999,1.2146286
1938,MOCOA,-76.64823270000001,1.1466295
1939,ALMAGUER,-76.85485140000002,1.9142743999999998
1940,CALI,-76.5324943,3.4517922999999997
1941,SAN AGUSTÍN,-75.64308609999999,2.5785612
1942,"BOGOTÁ, D.C.",,
1943,"BOGOTÁ, D.C.",,
1944,SAN AGUSTÍN,-75.64308609999999,2.5785612
1945,CALI,-76.5324943,3.4517922999999997
1946,SALAZAR,-72.8120671,7.7729738
1947,CALI,-76.5324943,3.4517922999999997
1948,ARBOLEDAS,-72.7237135,7.6707184999999996
1949,CALI,-76.5324943,3.4517922999999997
1950,"BOGOTÁ, D.C.",,
1951,SAN GIL,-73.1312353,6.5552856
1952,LOS SANTOS,-73.10182059999998,6.7559026
1953,MONTENEGRO,-75.75070809999998,4.5664176
1954,ANDALUCÍA,-76.1670623,4.1694199
1955,LA CUMBRE,-76.5784992086779,3.6962998
1956,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1957,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1958,ARMENIA,-75.7396016646567,4.4923898
1959,FREDONIA,-75.6908071247597,5.87507465
1960,SANTA FÉ DE ANTIOQUIA,-75.8277746,6.5564008000000005
1961,CAICEDO,-75.992108112588,6.42595665
1962,QUIBDÓ,-76.6540463,5.684570900000001
1963,SANTA MARTA,-73.88035199979392,11.08665565
1964,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1965,CALI,-76.5324943,3.4517922999999997
1966,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1967,SANTA MARTA,-73.88035199979392,11.08665565
1968,QUIPILE,-74.5336882,4.743910700000001
1969,DUITAMA,-73.0338939,5.8277055
1970,LA DORADA,-74.6787234886909,5.53219675
1971,NEIVA,-75.2794417696023,3.0332673
1972,ALBÁN,-74.4384462,4.8780617
1973,MEDELLÍN,-75.573553,6.2443382000000005
1974,MELGAR,-74.645158,4.2040453
1975,YOPAL,-72.3936931,5.3356662
1976,MEDELLÍN,-75.573553,6.2443382000000005
1977,CARMEN DE APICALÁ,-74.7366612504925,4.13030795
1978,RIOHACHA,-72.90697840000001,11.544634
1979,RIONEGRO,-75.4126728657633,6.1480754
1980,SOPLAVIENTO,-75.1150419299038,10.3408908
1981,CALI,-76.5324943,3.4517922999999997
1982,SAN ONOFRE,-75.5234228,9.738626400000001
1983,PAZ DE ARIPORO,-70.9892140222308,5.77222035
1984,GUATEQUE,-73.49199017070521,5.0226102
1985,CARTAGO,-75.93193308901691,4.71133845
1986,CALI,-76.5324943,3.4517922999999997
1987,QUIMBAYA,-75.8023799136515,4.613238099999999
1988,TIMBÍO,-76.70087658597659,2.38094855
1989,AGUSTÍN CODAZZI,-73.2387011,10.0374894
1990,ASTREA,-73.9756293,9.496232199999998
1991,EL COPEY,-73.916175014053,10.203014199999998
1992,BARRANQUILLA,-74.80130849999999,10.9799669
1993,AGUSTÍN CODAZZI,-73.2387011,10.0374894
1994,MANAURE,-72.60433371486391,11.625262
1995,SAN JUAN DEL CESAR,-73.08446070179829,10.81475945
1996,MONTERÍA,-75.887029,8.7558921
1997,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1998,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
1999,TURBO,-76.728545,8.0950848
2000,UNIÓN PANAMERICANA,-76.6293417,5.281307900000001
2001,TADÓ,-76.3796929515044,5.2672548
2002,MEDIO ATRATO,-76.7816848,5.9953877
2003,NÁTAGA,-75.8091677,2.5458659
2004,PITALITO,-76.10213621847221,1.8171631999999998
2005,"BOGOTÁ, D.C.",,
2006,SANTA MARTA,-73.88035199979392,11.08665565
2007,CIÉNAGA,-73.9538368494131,10.8567448
2008,DIBULLA,-73.4472323664315,11.082954199999998
2009,VILLANUEVA,-72.9924063031592,10.59092785
2010,URIBIA,-71.6768607116711,11.99171685
2011,"BOGOTÁ, D.C.",,
2012,BARRANQUILLA,-74.80130849999999,10.9799669
2013,EL BANCO,-73.97230909999999,8.995375300000001
2014,VALLEDUPAR,-73.3757933882845,10.34311145
2015,RESTREPO,-73.59681596831891,4.29449375
2016,LA VIRGINIA,-75.88256609999999,4.899599299999999
2017,RESTREPO,-73.59681596831891,4.29449375
2018,SAN JOSÉ DEL GUAVIARE,-72.6426515,2.5716141
2019,"BOGOTÁ, D.C.",,
2020,SOGAMOSO,-72.9279328,5.7148307
2021,VILLAVICENCIO,-73.6206667,4.1315113
2022,"BOGOTÁ, D.C.",,
2023,"BOGOTÁ, D.C.",,
2024,"BOGOTÁ, D.C.",,
2025,PUERTO ASÍS,-76.22957276323409,0.43836555
2026,SAN LORENZO,-77.21533659999999,1.5031548000000001
2027,CONTADERO,-77.5219475338443,0.927464
2028,SAMANIEGO,-77.5929381,1.3385008999999999
2029,IPIALES,-77.3611063718615,0.6328242
2030,CALI,-76.5324943,3.4517922999999997
2031,CALIMA,-76.4999017280985,3.4848866999999997
2032,MEDELLÍN,-75.573553,6.2443382000000005
2033,SANTA ROSA DE CABAL,-75.62036259999999,4.8653719
2034,SAN GIL,-73.1312353,6.5552856
2035,MANIZALES,-75.5173198,5.068110400000001
2036,MANIZALES,-75.5173198,5.068110400000001
2037,SANTUARIO,-75.9624682,5.0732065
2038,MEDELLÍN,-75.573553,6.2443382000000005
2039,VALLEDUPAR,-73.3757933882845,10.34311145
2040,SAN GIL,-73.1312353,6.5552856
2041,SAN ANTERO,-75.7595056,9.373016
2042,BARRANQUILLA,-74.80130849999999,10.9799669
2043,COVEÑAS,-75.63978929331199,9.41146205
2044,LOS PALMITOS,-75.2681334,9.380552900000001
2045,MONTERÍA,-75.887029,8.7558921
2046,SAN JACINTO,-74.72135156423721,8.251379
2047,COROZAL,-75.2947262,9.3192389
2048,SAHAGÚN,-75.4521772427306,8.79743105
2049,SAHAGÚN,-75.4521772427306,8.79743105
2050,SANTA MARTA,-73.88035199979392,11.08665565
2051,COROZAL,-75.2947262,9.3192389
2052,"BOGOTÁ, D.C.",,
2053,SALDAÑA,-75.0902801,3.9167407999999995
2054,"BOGOTÁ, D.C.",,
2055,GUADALAJARA DE BUGA,-76.302013,3.9000578000000004
2056,SAN CARLOS,-74.94219336463199,6.19008655
2057,SAN CARLOS,-74.94219336463199,6.19008655
2058,PEREIRA,-75.69464509999999,4.8142912
2059,URRAO,-76.263332652202,6.29563115
2060,CALI,-76.5324943,3.4517922999999997
2061,ARBOLETES,-76.41948384821279,8.6660255
2062,EL COLEGIO,-74.42547978928481,4.56026905
2063,GUASCA,-73.877972,4.8665366
2064,SUESCA,-73.7999769,5.1032557999999995
2065,BARRANCABERMEJA,-73.75919805296999,7.02691215
2066,CALI,-76.5324943,3.4517922999999997
2067,BARRANQUILLA,-74.80130849999999,10.9799669
2068,"BOGOTÁ, D.C.",,
2069,SANTA CATALINA,-75.27069946440021,10.6523887
2070,OVEJAS,-75.1888312501394,9.55374005
2071,SAN ANTERO,-75.7595056,9.373016
2072,MONIQUIRÁ,-73.5440979007064,5.86870335
2073,"BOGOTÁ, D.C.",,
2074,YOPAL,-72.3936931,5.3356662
2075,FACATATIVÁ,-74.35412840000001,4.8097329
2076,ZIPAQUIRÁ,-74.06250300741101,5.0620430999999995
2077,CHÍQUIZA,-73.4423419889523,5.6361305999999995
2078,SORA,-73.44991970000001,5.5668504
2079,PEREIRA,-75.69464509999999,4.8142912
2080,RISARALDA,-75.7729199,5.5163574
2081,SAMANÁ,-75.0265544632487,5.53461495
2082,NEIVA,-75.2794417696023,3.0332673
2083,GARZÓN,-75.5551444935525,2.1625834999999998
2084,EL DONCELLO,-75.28445649999999,1.6815918999999997
2085,PUERTO ASÍS,-76.22957276323409,0.43836555
2086,CERETÉ,-75.8423945657266,8.888417800000001
2087,EL RETÉN,-74.2695268,10.612076
2088,SAN JACINTO,-74.72135156423721,8.251379
2089,"BOGOTÁ, D.C.",,
2090,ARMENIA,-75.7396016646567,4.4923898
2091,"BOGOTÁ, D.C.",,
2092,"BOGOTÁ, D.C.",,
2093,CHACHAGÜÍ,-77.2743657529271,1.4051167
2094,TÚQUERRES,-77.6190579,1.0877864
2095,EL TAMBO,-77.39185090000001,1.4081573
2096,CALI,-76.5324943,3.4517922999999997
2097,CIMITARRA,-74.0920370496232,6.42419845
2098,MONTENEGRO,-75.75070809999998,4.5664176
2099,PALMIRA,-76.2988048,3.5308373
2100,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
2101,BARICHARA,-73.22645173466141,6.64967285
2102,SANTA MARTA,-73.88035199979392,11.08665565
2103,BARRANQUILLA,-74.80130849999999,10.9799669
2104,VILLAVICENCIO,-73.6206667,4.1315113
2105,SAN GIL,-73.1312353,6.5552856
2106,GUACA,-72.8058804042012,6.935173700000001
2107,BARICHARA,-73.22645173466141,6.64967285
2108,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
2109,CHAPARRAL,-75.4823397,3.7245717000000003
2110,SALDAÑA,-75.0902801,3.9167407999999995
2111,ZARZAL,-76.0568885033836,4.366941099999999
2112,"BOGOTÁ, D.C.",,
2113,VENECIA,-75.77586492822121,5.945891400000001
2114,APARTADÓ,-76.530722842286,7.9220227
2115,CALARCÁ,-75.64028929999999,4.5299057000000005
2116,CALDAS,-75.6303582414391,6.05168765
2117,SANTA MARTA,-73.88035199979392,11.08665565
2118,PEREIRA,-75.69464509999999,4.8142912
2119,GRANADA,-75.1844057,6.1442998
2120,FUNDACIÓN,-73.84076322911649,10.4593846
2121,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
2122,MAGANGUÉ,-74.7992531184879,9.1427203
2123,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
2124,FÚQUENE,-73.7733941432152,5.4083822
2125,ARMENIA,-75.7396016646567,4.4923898
2126,MARÍA LA BAJA,-75.3019515,9.9840479
2127,MARÍA LA BAJA,-75.3019515,9.9840479
2128,MIRAFLORES,-73.1439858,5.1955495
2129,LA UVITA,-72.5413107212649,6.26656335
2130,"BOGOTÁ, D.C.",,
2131,VILLA DE LEYVA,-73.523548,5.6336805
2132,SALAMINA,-75.38467375730959,5.344464
2133,MANZANARES,-75.1596596372802,5.23261095
2134,PALESTINA,-75.67489022817179,5.0652614
2135,CALI,-76.5324943,3.4517922999999997
2136,PEREIRA,-75.69464509999999,4.8142912
2137,PEREIRA,-75.69464509999999,4.8142912
2138,PALESTINA,-75.67489022817179,5.0652614
2139,CALI,-76.5324943,3.4517922999999997
2140,CALI,-76.5324943,3.4517922999999997
2141,MORALES,-76.6298453,2.7561063
2142,BARRANQUILLA,-74.80130849999999,10.9799669
2143,RIOHACHA,-72.90697840000001,11.544634
2144,BARRANQUILLA,-74.80130849999999,10.9799669
2145,VALLEDUPAR,-73.3757933882845,10.34311145
2146,LA JAGUA DE IBIRICO,-73.3328147,9.5613975
2147,ARBOLETES,-76.41948384821279,8.6660255
2148,SINCELEJO,-75.4329805907975,9.31542935
2149,SINCELEJO,-75.4329805907975,9.31542935
2150,MOÑITOS,-76.1255958971314,9.19958045
2151,"BOGOTÁ, D.C.",,
2152,TIERRALTA,-76.2248678226981,7.84705275
2153,PUERTO ESCONDIDO,-76.26259830000001,9.0142629
2154,PLANETA RICA,-75.58404559999998,8.4076739
2155,SANTIAGO DE TOLÚ,-75.58417940000001,9.5241138
2156,MONTERÍA,-75.887029,8.7558921
2157,BUCARAMANGA,-73.11728690000001,7.111461099999999
2158,MEDIO BAUDÓ,-76.94975500000001,5.1915773000000005
2159,MEDELLÍN,-75.573553,6.2443382000000005
2160,BARAYA,-74.94441450327459,3.0884886000000003
2161,BARRANCAS,-72.6961176191123,10.9782843
2162,ALBANIA,-72.5160988093715,11.24488255
2163,CHIRIGUANÁ,-73.6016974,9.3636401
2164,MOMPÓS,-74.56580651572699,9.1459356
2165,DIBULLA,-73.4472323664315,11.082954199999998
2166,RIOHACHA,-72.90697840000001,11.544634
2167,SANTA MARTA,-73.88035199979392,11.08665565
2168,PALMIRA,-76.2988048,3.5308373
2169,"BOGOTÁ, D.C.",,
2170,CHACHAGÜÍ,-77.2743657529271,1.4051167
2171,MOCOA,-76.64823270000001,1.1466295
2172,CHINÁCOTA,-72.59748920692759,7.577922900000001
2173,BOYACÁ,-73.3615406,5.4545233
2174,BUCARAMANGA,-73.11728690000001,7.111461099999999
2175,BUCARAMANGA,-73.11728690000001,7.111461099999999
2176,OCAÑA,-73.36701059999999,8.1758238
2177,CARTAGENA DE INDIAS,-75.48929455630041,10.413179199999998
2178,"BOGOTÁ, D.C.",,
2179,PEREIRA,-75.69464509999999,4.8142912
2180,GIRARDOT,-74.8015665,4.306643
2181,"BOGOTÁ, D.C.",,
2182,SAN JOSÉ DEL PALMAR,-76.2350277,4.8950096
2183,HONDA,-74.7361304,5.2106086
2184,TÁMESIS,-75.7322397506356,5.67502205
2185,MISTRATÓ,-76.0000013,5.387156299999999
2186,TUNJA,-73.361362,5.532363200000001
2187,ARMENIA,-75.7396016646567,4.4923898
2188,MANIZALES,-75.5173198,5.068110400000001
2189,SAN ANTONIO,-75.4780947,3.914082
2190,"BOGOTÁ, D.C.",,
2191,VALLEDUPAR,-73.3757933882845,10.34311145
2192,LA VICTORIA,-76.0357835,4.5232502
2193,MEDELLÍN,-75.573553,6.2443382000000005
2194,PIENDAMÓ - TUNÍA,,
