,ciudad_origen,lat_origen,lon_origen
1871,Barranquilla,-74.80130849999999,10.9799669
1872,Barranquilla,-74.80130849999999,10.9799669
1873,Cartagena,-1.0006184,37.6267868
1874,Cartagena,-1.0006184,37.6267868
1875,Cartagena,-1.0006184,37.6267868
1876,Cartagena,-1.0006184,37.6267868
1877,Cartagena,-1.0006184,37.6267868
1878,Cartagena,-1.0006184,37.6267868
1879,Cartagena,-1.0006184,37.6267868
1880,Florencia,11.2555757,43.769871200000004
1881,Monteria,-75.887029,8.7558921
1882,Monteria,-75.887029,8.7558921
1883,Monteria,-75.887029,8.7558921
1884,Neiva,-75.2794417696023,3.0332673
1885,Neiva,-75.2794417696023,3.0332673
1886,Riohacha,-72.90697840000001,11.544634
1887,Riohacha,-72.90697840000001,11.544634
1888,Riohacha,-72.90697840000001,11.544634
1889,Cúcuta,-72.5080387,7.8971458
1890,Cúcuta,-72.5080387,7.8971458
1891,Armenia,44.6736646,40.7696272
1892,Armenia,44.6736646,40.7696272
1893,Armenia,44.6736646,40.7696272
1894,Armenia,44.6736646,40.7696272
1895,Tunja,-73.361362,5.532363200000001
1896,Tunja,-73.361362,5.532363200000001
1897,Tunja,-73.361362,5.532363200000001
1898,Tunja,-73.361362,5.532363200000001
1899,Florencia,11.2555757,43.769871200000004
1900,Popayán,-76.6062744,2.4420181
1901,Neiva,-75.2794417696023,3.0332673
1902,Neiva,-75.2794417696023,3.0332673
1903,Santa Marta,-88.6118965,17.0920157
1904,Santa Marta,-88.6118965,17.0920157
1905,Villavicencio,-73.6206667,4.1315113
1906,Villavicencio,-73.6206667,4.1315113
1907,Villavicencio,-73.6206667,4.1315113
1908,Villavicencio,-73.6206667,4.1315113
1909,Villavicencio,-73.6206667,4.1315113
1910,Villavicencio,-73.6206667,4.1315113
1911,Pasto,-77.27825159999999,1.2146286
1912,Pasto,-77.27825159999999,1.2146286
1913,Pasto,-77.27825159999999,1.2146286
1914,Pasto,-77.27825159999999,1.2146286
1915,Pasto,-77.27825159999999,1.2146286
1916,Cúcuta,-72.5080387,7.8971458
1917,Pereira,-75.69464509999999,4.8142912
1918,Medellín,-75.573553,6.2443382000000005
1919,Medellín,-75.573553,6.2443382000000005
1920,Bogotá,-74.0760439,4.59808
1921,Bogotá,-74.0760439,4.59808
1922,Bogotá,-74.0760439,4.59808
1923,Tunja,-73.361362,5.532363200000001
1924,Tunja,-73.361362,5.532363200000001
1925,Tunja,-73.361362,5.532363200000001
1926,Tunja,-73.361362,5.532363200000001
1927,Tunja,-73.361362,5.532363200000001
1928,Tunja,-73.361362,5.532363200000001
1929,Tunja,-73.361362,5.532363200000001
1930,Tunja,-73.361362,5.532363200000001
1931,Tunja,-73.361362,5.532363200000001
1932,Tunja,-73.361362,5.532363200000001
1933,Tunja,-73.361362,5.532363200000001
1934,Tunja,-73.361362,5.532363200000001
1935,Manizales,-75.5173198,5.068110400000001
1936,Manizales,-75.5173198,5.068110400000001
1937,Popayán,-76.6062744,2.4420181
1938,Popayán,-76.6062744,2.4420181
1939,Popayán,-76.6062744,2.4420181
1940,Popayán,-76.6062744,2.4420181
1941,Neiva,-75.2794417696023,3.0332673
1942,Neiva,-75.2794417696023,3.0332673
1943,Neiva,-75.2794417696023,3.0332673
1944,Neiva,-75.2794417696023,3.0332673
1945,Neiva,-75.2794417696023,3.0332673
1946,Cúcuta,-72.5080387,7.8971458
1947,Cúcuta,-72.5080387,7.8971458
1948,Cúcuta,-72.5080387,7.8971458
1949,Armenia,44.6736646,40.7696272
1950,Bucaramanga,-73.11728690000001,7.111461099999999
1951,Bucaramanga,-73.11728690000001,7.111461099999999
1952,Bucaramanga,-73.11728690000001,7.111461099999999
1953,Cali,-76.5324943,3.4517922999999997
1954,Cali,-76.5324943,3.4517922999999997
1955,Cali,-76.5324943,3.4517922999999997
1956,San Andrés,-90.45208303237891,17.391202800000002
1957,San Andrés,-90.45208303237891,17.391202800000002
1958,Pereira,-75.69464509999999,4.8142912
1959,Medellín,-75.573553,6.2443382000000005
1960,Medellín,-75.573553,6.2443382000000005
1961,Medellín,-75.573553,6.2443382000000005
1962,Medellín,-75.573553,6.2443382000000005
1963,Barranquilla,-74.80130849999999,10.9799669
1964,Barranquilla,-74.80130849999999,10.9799669
1965,Barranquilla,-74.80130849999999,10.9799669
1966,Barranquilla,-74.80130849999999,10.9799669
1967,Barranquilla,-74.80130849999999,10.9799669
1968,Bogotá,-74.0760439,4.59808
1969,Bogotá,-74.0760439,4.59808
1970,Bogotá,-74.0760439,4.59808
1971,Bogotá,-74.0760439,4.59808
1972,Bogotá,-74.0760439,4.59808
1973,Bogotá,-74.0760439,4.59808
1974,Bogotá,-74.0760439,4.59808
1975,Bogotá,-74.0760439,4.59808
1976,Bogotá,-74.0760439,4.59808
1977,Bogotá,-74.0760439,4.59808
1978,Cartagena,-1.0006184,37.6267868
1979,Cartagena,-1.0006184,37.6267868
1980,Cartagena,-1.0006184,37.6267868
1981,Cartagena,-1.0006184,37.6267868
1982,Cartagena,-1.0006184,37.6267868
1983,Tunja,-73.361362,5.532363200000001
1984,Tunja,-73.361362,5.532363200000001
1985,Manizales,-75.5173198,5.068110400000001
1986,Manizales,-75.5173198,5.068110400000001
1987,Manizales,-75.5173198,5.068110400000001
1988,Popayán,-76.6062744,2.4420181
1989,Valledupar,-73.3757933882845,10.34311145
1990,Valledupar,-73.3757933882845,10.34311145
1991,Valledupar,-73.3757933882845,10.34311145
1992,Valledupar,-73.3757933882845,10.34311145
1993,Valledupar,-73.3757933882845,10.34311145
1994,Valledupar,-73.3757933882845,10.34311145
1995,Valledupar,-73.3757933882845,10.34311145
1996,Monteria,-75.887029,8.7558921
1997,Monteria,-75.887029,8.7558921
1998,Monteria,-75.887029,8.7558921
1999,Quibdó,-76.6540463,5.684570900000001
2000,Quibdó,-76.6540463,5.684570900000001
2001,Quibdó,-76.6540463,5.684570900000001
2002,Quibdó,-76.6540463,5.684570900000001
2003,Neiva,-75.2794417696023,3.0332673
2004,Neiva,-75.2794417696023,3.0332673
2005,Neiva,-75.2794417696023,3.0332673
2006,Riohacha,-72.90697840000001,11.544634
2007,Riohacha,-72.90697840000001,11.544634
2008,Riohacha,-72.90697840000001,11.544634
2009,Riohacha,-72.90697840000001,11.544634
2010,Riohacha,-72.90697840000001,11.544634
2011,Santa Marta,-88.6118965,17.0920157
2012,Santa Marta,-88.6118965,17.0920157
2013,Santa Marta,-88.6118965,17.0920157
2014,Santa Marta,-88.6118965,17.0920157
2015,Villavicencio,-73.6206667,4.1315113
2016,Villavicencio,-73.6206667,4.1315113
2017,Villavicencio,-73.6206667,4.1315113
2018,Villavicencio,-73.6206667,4.1315113
2019,Villavicencio,-73.6206667,4.1315113
2020,Villavicencio,-73.6206667,4.1315113
2021,Villavicencio,-73.6206667,4.1315113
2022,Villavicencio,-73.6206667,4.1315113
2023,Villavicencio,-73.6206667,4.1315113
2024,Villavicencio,-73.6206667,4.1315113
2025,Pasto,-77.27825159999999,1.2146286
2026,Pasto,-77.27825159999999,1.2146286
2027,Pasto,-77.27825159999999,1.2146286
2028,Pasto,-77.27825159999999,1.2146286
2029,Pasto,-77.27825159999999,1.2146286
2030,Pasto,-77.27825159999999,1.2146286
2031,Armenia,44.6736646,40.7696272
2032,Pereira,-75.69464509999999,4.8142912
2033,Pereira,-75.69464509999999,4.8142912
2034,Pereira,-75.69464509999999,4.8142912
2035,Pereira,-75.69464509999999,4.8142912
2036,Pereira,-75.69464509999999,4.8142912
2037,Pereira,-75.69464509999999,4.8142912
2038,Bucaramanga,-73.11728690000001,7.111461099999999
2039,Bucaramanga,-73.11728690000001,7.111461099999999
2040,Bucaramanga,-73.11728690000001,7.111461099999999
2041,Sincelejo,-75.4329805907975,9.31542935
2042,Sincelejo,-75.4329805907975,9.31542935
2043,Sincelejo,-75.4329805907975,9.31542935
2044,Sincelejo,-75.4329805907975,9.31542935
2045,Sincelejo,-75.4329805907975,9.31542935
2046,Sincelejo,-75.4329805907975,9.31542935
2047,Sincelejo,-75.4329805907975,9.31542935
2048,Sincelejo,-75.4329805907975,9.31542935
2049,Sincelejo,-75.4329805907975,9.31542935
2050,Sincelejo,-75.4329805907975,9.31542935
2051,Sincelejo,-75.4329805907975,9.31542935
2052,Ibagué,-75.2430012,4.4446595
2053,Ibagué,-75.2430012,4.4446595
2054,Ibagué,-75.2430012,4.4446595
2055,Cali,-76.5324943,3.4517922999999997
2056,Medellín,-75.573553,6.2443382000000005
2057,Medellín,-75.573553,6.2443382000000005
2058,Medellín,-75.573553,6.2443382000000005
2059,Medellín,-75.573553,6.2443382000000005
2060,Medellín,-75.573553,6.2443382000000005
2061,Medellín,-75.573553,6.2443382000000005
2062,Bogotá,-74.0760439,4.59808
2063,Bogotá,-74.0760439,4.59808
2064,Bogotá,-74.0760439,4.59808
2065,Bogotá,-74.0760439,4.59808
2066,Bogotá,-74.0760439,4.59808
2067,Cartagena,-1.0006184,37.6267868
2068,Cartagena,-1.0006184,37.6267868
2069,Cartagena,-1.0006184,37.6267868
2070,Cartagena,-1.0006184,37.6267868
2071,Cartagena,-1.0006184,37.6267868
2072,Tunja,-73.361362,5.532363200000001
2073,Tunja,-73.361362,5.532363200000001
2074,Tunja,-73.361362,5.532363200000001
2075,Tunja,-73.361362,5.532363200000001
2076,Tunja,-73.361362,5.532363200000001
2077,Tunja,-73.361362,5.532363200000001
2078,Tunja,-73.361362,5.532363200000001
2079,Manizales,-75.5173198,5.068110400000001
2080,Manizales,-75.5173198,5.068110400000001
2081,Manizales,-75.5173198,5.068110400000001
2082,Florencia,11.2555757,43.769871200000004
2083,Florencia,11.2555757,43.769871200000004
2084,Florencia,11.2555757,43.769871200000004
2085,Florencia,11.2555757,43.769871200000004
2086,Santa Marta,-88.6118965,17.0920157
2087,Santa Marta,-88.6118965,17.0920157
2088,Santa Marta,-88.6118965,17.0920157
2089,Villavicencio,-73.6206667,4.1315113
2090,Villavicencio,-73.6206667,4.1315113
2091,Villavicencio,-73.6206667,4.1315113
2092,Villavicencio,-73.6206667,4.1315113
2093,Pasto,-77.27825159999999,1.2146286
2094,Pasto,-77.27825159999999,1.2146286
2095,Pasto,-77.27825159999999,1.2146286
2096,Armenia,44.6736646,40.7696272
2097,Armenia,44.6736646,40.7696272
2098,Armenia,44.6736646,40.7696272
2099,Armenia,44.6736646,40.7696272
2100,Armenia,44.6736646,40.7696272
2101,Bucaramanga,-73.11728690000001,7.111461099999999
2102,Bucaramanga,-73.11728690000001,7.111461099999999
2103,Bucaramanga,-73.11728690000001,7.111461099999999
2104,Bucaramanga,-73.11728690000001,7.111461099999999
2105,Bucaramanga,-73.11728690000001,7.111461099999999
2106,Bucaramanga,-73.11728690000001,7.111461099999999
2107,Bucaramanga,-73.11728690000001,7.111461099999999
2108,Bucaramanga,-73.11728690000001,7.111461099999999
2109,Ibagué,-75.2430012,4.4446595
2110,Ibagué,-75.2430012,4.4446595
2111,Cali,-76.5324943,3.4517922999999997
2112,Medellín,-75.573553,6.2443382000000005
2113,Medellín,-75.573553,6.2443382000000005
2114,Medellín,-75.573553,6.2443382000000005
2115,Medellín,-75.573553,6.2443382000000005
2116,Medellín,-75.573553,6.2443382000000005
2117,Medellín,-75.573553,6.2443382000000005
2118,Medellín,-75.573553,6.2443382000000005
2119,Medellín,-75.573553,6.2443382000000005
2120,Barranquilla,-74.80130849999999,10.9799669
2121,Barranquilla,-74.80130849999999,10.9799669
2122,Barranquilla,-74.80130849999999,10.9799669
2123,Barranquilla,-74.80130849999999,10.9799669
2124,Bogotá,-74.0760439,4.59808
2125,Bogotá,-74.0760439,4.59808
2126,Cartagena,-1.0006184,37.6267868
2127,Cartagena,-1.0006184,37.6267868
2128,Tunja,-73.361362,5.532363200000001
2129,Tunja,-73.361362,5.532363200000001
2130,Tunja,-73.361362,5.532363200000001
2131,Tunja,-73.361362,5.532363200000001
2132,Manizales,-75.5173198,5.068110400000001
2133,Manizales,-75.5173198,5.068110400000001
2134,Manizales,-75.5173198,5.068110400000001
2135,Manizales,-75.5173198,5.068110400000001
2136,Manizales,-75.5173198,5.068110400000001
2137,Manizales,-75.5173198,5.068110400000001
2138,Manizales,-75.5173198,5.068110400000001
2139,Manizales,-75.5173198,5.068110400000001
2140,Manizales,-75.5173198,5.068110400000001
2141,Popayán,-76.6062744,2.4420181
2142,Valledupar,-73.3757933882845,10.34311145
2143,Valledupar,-73.3757933882845,10.34311145
2144,Valledupar,-73.3757933882845,10.34311145
2145,Valledupar,-73.3757933882845,10.34311145
2146,Valledupar,-73.3757933882845,10.34311145
2147,Monteria,-75.887029,8.7558921
2148,Monteria,-75.887029,8.7558921
2149,Monteria,-75.887029,8.7558921
2150,Monteria,-75.887029,8.7558921
2151,Monteria,-75.887029,8.7558921
2152,Monteria,-75.887029,8.7558921
2153,Monteria,-75.887029,8.7558921
2154,Monteria,-75.887029,8.7558921
2155,Monteria,-75.887029,8.7558921
2156,Monteria,-75.887029,8.7558921
2157,Quibdó,-76.6540463,5.684570900000001
2158,Quibdó,-76.6540463,5.684570900000001
2159,Neiva,-75.2794417696023,3.0332673
2160,Neiva,-75.2794417696023,3.0332673
2161,Riohacha,-72.90697840000001,11.544634
2162,Riohacha,-72.90697840000001,11.544634
2163,Riohacha,-72.90697840000001,11.544634
2164,Riohacha,-72.90697840000001,11.544634
2165,Santa Marta,-88.6118965,17.0920157
2166,Santa Marta,-88.6118965,17.0920157
2167,Villavicencio,-73.6206667,4.1315113
2168,Villavicencio,-73.6206667,4.1315113
2169,Villavicencio,-73.6206667,4.1315113
2170,Pasto,-77.27825159999999,1.2146286
2171,Pasto,-77.27825159999999,1.2146286
2172,Cúcuta,-72.5080387,7.8971458
2173,Cúcuta,-72.5080387,7.8971458
2174,Cúcuta,-72.5080387,7.8971458
2175,Cúcuta,-72.5080387,7.8971458
2176,Cúcuta,-72.5080387,7.8971458
2177,Armenia,44.6736646,40.7696272
2178,Armenia,44.6736646,40.7696272
2179,Armenia,44.6736646,40.7696272
2180,Armenia,44.6736646,40.7696272
2181,Armenia,44.6736646,40.7696272
2182,Pereira,-75.69464509999999,4.8142912
2183,Pereira,-75.69464509999999,4.8142912
2184,Pereira,-75.69464509999999,4.8142912
2185,Pereira,-75.69464509999999,4.8142912
2186,Bucaramanga,-73.11728690000001,7.111461099999999
2187,Bucaramanga,-73.11728690000001,7.111461099999999
2188,Bucaramanga,-73.11728690000001,7.111461099999999
2189,Ibagué,-75.2430012,4.4446595
2190,Ibagué,-75.2430012,4.4446595
2191,Ibagué,-75.2430012,4.4446595
2192,Cali,-76.5324943,3.4517922999999997
2193,Cali,-76.5324943,3.4517922999999997
2194,Cali,-76.5324943,3.4517922999999997
2195,Cali,-76.5324943,3.4517922999999997
2196,Cali,-76.5324943,3.4517922999999997
2197,Cali,-76.5324943,3.4517922999999997
2198,Cali,-76.5324943,3.4517922999999997
2199,Medellín,-75.573553,6.2443382000000005
2200,Medellín,-75.573553,6.2443382000000005
2201,Medellín,-75.573553,6.2443382000000005
2202,Bogotá,-74.0760439,4.59808
2203,Bogotá,-74.0760439,4.59808
2204,Cartagena,-1.0006184,37.6267868
2205,Cartagena,-1.0006184,37.6267868
2206,Tunja,-73.361362,5.532363200000001
2207,Tunja,-73.361362,5.532363200000001
2208,Tunja,-73.361362,5.532363200000001
2209,Tunja,-73.361362,5.532363200000001
2210,Tunja,-73.361362,5.532363200000001
2211,Tunja,-73.361362,5.532363200000001
2212,Pereira,-75.69464509999999,4.8142912
2213,Pereira,-75.69464509999999,4.8142912
2214,Bucaramanga,-73.11728690000001,7.111461099999999
2215,Sincelejo,-75.4329805907975,9.31542935
2216,Sincelejo,-75.4329805907975,9.31542935
2217,Sincelejo,-75.4329805907975,9.31542935
2218,Sincelejo,-75.4329805907975,9.31542935
2219,Cali,-76.5324943,3.4517922999999997
2220,Medellín,-75.573553,6.2443382000000005
2221,Medellín,-75.573553,6.2443382000000005
2222,Medellín,-75.573553,6.2443382000000005
2223,Tunja,-73.361362,5.532363200000001
2224,Manizales,-75.5173198,5.068110400000001
2225,Florencia,11.2555757,43.769871200000004
2226,Santa Marta,-88.6118965,17.0920157
2227,Villavicencio,-73.6206667,4.1315113
2228,Villavicencio,-73.6206667,4.1315113
2229,Villavicencio,-73.6206667,4.1315113
2230,Villavicencio,-73.6206667,4.1315113
2231,Villavicencio,-73.6206667,4.1315113
2232,Villavicencio,-73.6206667,4.1315113
2233,Cúcuta,-72.5080387,7.8971458
2234,Bucaramanga,-73.11728690000001,7.111461099999999
2235,Bucaramanga,-73.11728690000001,7.111461099999999
2236,Ibagué,-75.2430012,4.4446595
2237,Ibagué,-75.2430012,4.4446595
2238,Ibagué,-75.2430012,4.4446595
2239,Barranquilla,-74.80130849999999,10.9799669
2240,Cartagena,-1.0006184,37.6267868
2241,Cartagena,-1.0006184,37.6267868
2242,Cartagena,-1.0006184,37.6267868
2243,Cartagena,-1.0006184,37.6267868
2244,Tunja,-73.361362,5.532363200000001
2245,Tunja,-73.361362,5.532363200000001
2246,Manizales,-75.5173198,5.068110400000001
2247,Manizales,-75.5173198,5.068110400000001
2248,Manizales,-75.5173198,5.068110400000001
2249,Manizales,-75.5173198,5.068110400000001
2250,Manizales,-75.5173198,5.068110400000001
2251,Valledupar,-73.3757933882845,10.34311145
2252,Monteria,-75.887029,8.7558921
2253,Monteria,-75.887029,8.7558921
2254,Riohacha,-72.90697840000001,11.544634
2255,Riohacha,-72.90697840000001,11.544634
2256,Popayán,-76.6062744,2.4420181
2257,Popayán,-76.6062744,2.4420181
2258,Popayán,-76.6062744,2.4420181
2259,Popayán,-76.6062744,2.4420181
2260,Popayán,-76.6062744,2.4420181
2261,Cúcuta,-72.5080387,7.8971458
2262,Medellín,-75.573553,6.2443382000000005
2263,Medellín,-75.573553,6.2443382000000005
2264,Barranquilla,-74.80130849999999,10.9799669
2265,Barranquilla,-74.80130849999999,10.9799669
2266,Bogotá,-74.0760439,4.59808
2267,Bogotá,-74.0760439,4.59808
2268,Cartagena,-1.0006184,37.6267868
2269,Cartagena,-1.0006184,37.6267868
2270,Cartagena,-1.0006184,37.6267868
2271,Tunja,-73.361362,5.532363200000001
2272,Tunja,-73.361362,5.532363200000001
2273,Tunja,-73.361362,5.532363200000001
2274,Tunja,-73.361362,5.532363200000001
2275,Tunja,-73.361362,5.532363200000001
2276,Manizales,-75.5173198,5.068110400000001
2277,Manizales,-75.5173198,5.068110400000001
2278,Manizales,-75.5173198,5.068110400000001
2279,Manizales,-75.5173198,5.068110400000001
2280,Manizales,-75.5173198,5.068110400000001
2281,Manizales,-75.5173198,5.068110400000001
2282,Manizales,-75.5173198,5.068110400000001
2283,Manizales,-75.5173198,5.068110400000001
2284,Florencia,11.2555757,43.769871200000004
2285,Florencia,11.2555757,43.769871200000004
2286,Popayán,-76.6062744,2.4420181
2287,Popayán,-76.6062744,2.4420181
2288,Popayán,-76.6062744,2.4420181
2289,Popayán,-76.6062744,2.4420181
2290,Popayán,-76.6062744,2.4420181
2291,Popayán,-76.6062744,2.4420181
2292,Popayán,-76.6062744,2.4420181
2293,Popayán,-76.6062744,2.4420181
2294,Popayán,-76.6062744,2.4420181
2295,Popayán,-76.6062744,2.4420181
2296,Valledupar,-73.3757933882845,10.34311145
2297,Valledupar,-73.3757933882845,10.34311145
2298,Valledupar,-73.3757933882845,10.34311145
2299,Valledupar,-73.3757933882845,10.34311145
2300,Valledupar,-73.3757933882845,10.34311145
2301,Valledupar,-73.3757933882845,10.34311145
2302,Monteria,-75.887029,8.7558921
2303,Monteria,-75.887029,8.7558921
2304,Monteria,-75.887029,8.7558921
2305,Quibdó,-76.6540463,5.684570900000001
2306,Quibdó,-76.6540463,5.684570900000001
2307,Quibdó,-76.6540463,5.684570900000001
2308,Quibdó,-76.6540463,5.684570900000001
2309,Quibdó,-76.6540463,5.684570900000001
2310,Quibdó,-76.6540463,5.684570900000001
2311,Quibdó,-76.6540463,5.684570900000001
2312,Quibdó,-76.6540463,5.684570900000001
2313,Neiva,-75.2794417696023,3.0332673
2314,Neiva,-75.2794417696023,3.0332673
2315,Neiva,-75.2794417696023,3.0332673
2316,Riohacha,-72.90697840000001,11.544634
2317,Riohacha,-72.90697840000001,11.544634
2318,Riohacha,-72.90697840000001,11.544634
2319,Riohacha,-72.90697840000001,11.544634
2320,Riohacha,-72.90697840000001,11.544634
2321,Riohacha,-72.90697840000001,11.544634
2322,Riohacha,-72.90697840000001,11.544634
2323,Riohacha,-72.90697840000001,11.544634
2324,Riohacha,-72.90697840000001,11.544634
2325,Riohacha,-72.90697840000001,11.544634
2326,Riohacha,-72.90697840000001,11.544634
2327,Santa Marta,-88.6118965,17.0920157
2328,Villavicencio,-73.6206667,4.1315113
2329,Villavicencio,-73.6206667,4.1315113
2330,Villavicencio,-73.6206667,4.1315113
2331,Villavicencio,-73.6206667,4.1315113
2332,Villavicencio,-73.6206667,4.1315113
2333,Villavicencio,-73.6206667,4.1315113
2334,Villavicencio,-73.6206667,4.1315113
2335,Villavicencio,-73.6206667,4.1315113
2336,Pasto,-77.27825159999999,1.2146286
2337,Pasto,-77.27825159999999,1.2146286
2338,Cúcuta,-72.5080387,7.8971458
2339,Armenia,44.6736646,40.7696272
2340,Armenia,44.6736646,40.7696272
2341,Armenia,44.6736646,40.7696272
2342,Armenia,44.6736646,40.7696272
2343,Pereira,-75.69464509999999,4.8142912
2344,Bucaramanga,-73.11728690000001,7.111461099999999
2345,Sincelejo,-75.4329805907975,9.31542935
2346,Sincelejo,-75.4329805907975,9.31542935
2347,Sincelejo,-75.4329805907975,9.31542935
2348,Sincelejo,-75.4329805907975,9.31542935
2349,Ibagué,-75.2430012,4.4446595
2350,Cali,-76.5324943,3.4517922999999997
2351,Cali,-76.5324943,3.4517922999999997
2352,Cali,-76.5324943,3.4517922999999997
2353,Cali,-76.5324943,3.4517922999999997
2354,San Andrés,-90.45208303237891,17.391202800000002
2355,San Andrés,-90.45208303237891,17.391202800000002
2356,San Andrés,-90.45208303237891,17.391202800000002
2357,Bucaramanga,-73.11728690000001,7.111461099999999
2358,Medellín,-75.573553,6.2443382000000005
2359,Bogotá,-74.0760439,4.59808
2360,Bogotá,-74.0760439,4.59808
2361,Bogotá,-74.0760439,4.59808
2362,Bogotá,-74.0760439,4.59808
2363,Bogotá,-74.0760439,4.59808
2364,Tunja,-73.361362,5.532363200000001
2365,Manizales,-75.5173198,5.068110400000001
2366,Manizales,-75.5173198,5.068110400000001
2367,Florencia,11.2555757,43.769871200000004
2368,Florencia,11.2555757,43.769871200000004
2369,Florencia,11.2555757,43.769871200000004
2370,Florencia,11.2555757,43.769871200000004
2371,Florencia,11.2555757,43.769871200000004
2372,Popayán,-76.6062744,2.4420181
2373,Popayán,-76.6062744,2.4420181
2374,Popayán,-76.6062744,2.4420181
2375,Neiva,-75.2794417696023,3.0332673
2376,Neiva,-75.2794417696023,3.0332673
2377,Neiva,-75.2794417696023,3.0332673
2378,Villavicencio,-73.6206667,4.1315113
2379,Villavicencio,-73.6206667,4.1315113
2380,Villavicencio,-73.6206667,4.1315113
2381,Pasto,-77.27825159999999,1.2146286
2382,Armenia,44.6736646,40.7696272
2383,Armenia,44.6736646,40.7696272
2384,San Andrés,-90.45208303237891,17.391202800000002
2385,Riohacha,-72.90697840000001,11.544634
2386,Ibagué,-75.2430012,4.4446595
2387,Ibagué,-75.2430012,4.4446595
2388,Medellín,-75.573553,6.2443382000000005
2389,Medellín,-75.573553,6.2443382000000005
2390,Medellín,-75.573553,6.2443382000000005
2391,Barranquilla,-74.80130849999999,10.9799669
2392,Barranquilla,-74.80130849999999,10.9799669
2393,Bogotá,-74.0760439,4.59808
2394,Bogotá,-74.0760439,4.59808
2395,Cartagena,-1.0006184,37.6267868
2396,Tunja,-73.361362,5.532363200000001
2397,Tunja,-73.361362,5.532363200000001
2398,Tunja,-73.361362,5.532363200000001
2399,Tunja,-73.361362,5.532363200000001
2400,Tunja,-73.361362,5.532363200000001
2401,Tunja,-73.361362,5.532363200000001
2402,Manizales,-75.5173198,5.068110400000001
2403,Manizales,-75.5173198,5.068110400000001
2404,Manizales,-75.5173198,5.068110400000001
2405,Manizales,-75.5173198,5.068110400000001
2406,Manizales,-75.5173198,5.068110400000001
2407,Manizales,-75.5173198,5.068110400000001
2408,Manizales,-75.5173198,5.068110400000001
2409,Manizales,-75.5173198,5.068110400000001
2410,Florencia,11.2555757,43.769871200000004
2411,Florencia,11.2555757,43.769871200000004
2412,Florencia,11.2555757,43.769871200000004
2413,Florencia,11.2555757,43.769871200000004
2414,Popayán,-76.6062744,2.4420181
2415,Valledupar,-73.3757933882845,10.34311145
2416,Valledupar,-73.3757933882845,10.34311145
2417,Valledupar,-73.3757933882845,10.34311145
2418,Valledupar,-73.3757933882845,10.34311145
2419,Valledupar,-73.3757933882845,10.34311145
2420,Valledupar,-73.3757933882845,10.34311145
2421,Monteria,-75.887029,8.7558921
2422,Quibdó,-76.6540463,5.684570900000001
2423,Quibdó,-76.6540463,5.684570900000001
2424,Quibdó,-76.6540463,5.684570900000001
2425,Quibdó,-76.6540463,5.684570900000001
2426,Santa Marta,-88.6118965,17.0920157
2427,Villavicencio,-73.6206667,4.1315113
2428,Pasto,-77.27825159999999,1.2146286
2429,Pasto,-77.27825159999999,1.2146286
2430,Pasto,-77.27825159999999,1.2146286
2431,Cúcuta,-72.5080387,7.8971458
2432,Cúcuta,-72.5080387,7.8971458
2433,Pereira,-75.69464509999999,4.8142912
2434,Pereira,-75.69464509999999,4.8142912
2435,Pereira,-75.69464509999999,4.8142912
2436,Pereira,-75.69464509999999,4.8142912
2437,Pereira,-75.69464509999999,4.8142912
2438,Pereira,-75.69464509999999,4.8142912
2439,Bucaramanga,-73.11728690000001,7.111461099999999
2440,Sincelejo,-75.4329805907975,9.31542935
2441,Sincelejo,-75.4329805907975,9.31542935
2442,Sincelejo,-75.4329805907975,9.31542935
2443,Sincelejo,-75.4329805907975,9.31542935
2444,Sincelejo,-75.4329805907975,9.31542935
2445,Sincelejo,-75.4329805907975,9.31542935
2446,Sincelejo,-75.4329805907975,9.31542935
2447,Ibagué,-75.2430012,4.4446595
2448,Cali,-76.5324943,3.4517922999999997
2449,Cali,-76.5324943,3.4517922999999997
2450,San Andrés,-90.45208303237891,17.391202800000002
2451,San Andrés,-90.45208303237891,17.391202800000002
2452,Popayán,-76.6062744,2.4420181
2453,Medellín,-75.573553,6.2443382000000005
2454,Medellín,-75.573553,6.2443382000000005
2455,Tunja,-73.361362,5.532363200000001
2456,Tunja,-73.361362,5.532363200000001
2457,Florencia,11.2555757,43.769871200000004
2458,Florencia,11.2555757,43.769871200000004
2459,Florencia,11.2555757,43.769871200000004
2460,Florencia,11.2555757,43.769871200000004
2461,Florencia,11.2555757,43.769871200000004
2462,Popayán,-76.6062744,2.4420181
2463,Popayán,-76.6062744,2.4420181
2464,Popayán,-76.6062744,2.4420181
2465,Popayán,-76.6062744,2.4420181
2466,Neiva,-75.2794417696023,3.0332673
2467,Riohacha,-72.90697840000001,11.544634
2468,Riohacha,-72.90697840000001,11.544634
2469,Riohacha,-72.90697840000001,11.544634
2470,Riohacha,-72.90697840000001,11.544634
2471,Riohacha,-72.90697840000001,11.544634
2472,Riohacha,-72.90697840000001,11.544634
2473,Riohacha,-72.90697840000001,11.544634
2474,Santa Marta,-88.6118965,17.0920157
2475,Santa Marta,-88.6118965,17.0920157
2476,Villavicencio,-73.6206667,4.1315113
2477,Villavicencio,-73.6206667,4.1315113
2478,Pasto,-77.27825159999999,1.2146286
2479,Pasto,-77.27825159999999,1.2146286
2480,Pasto,-77.27825159999999,1.2146286
2481,Armenia,44.6736646,40.7696272
2482,Bucaramanga,-73.11728690000001,7.111461099999999
